date,min,max,pm25,q1,q3,stdev,count
2022-08-14T00:00:00.000Z,0.52,5.78,1.98,1.6,2.38,0.982,542
2022-08-15T00:00:00.000Z,4.2,14.48,7,5.35,8.47,2.491,455
2022-08-16T00:00:00.000Z,7.2,15.55,12.13,10.65,13.48,1.817,579
2022-08-17T00:00:00.000Z,5.97,24.55,13.62,9.06,17.88,5.079,440
2022-08-18T00:00:00.000Z,6.35,22.38,13.85,9.5,15.7,3.589,474
2022-08-19T00:00:00.000Z,4.95,23.52,11.64,7.04,17.57,5.272,572
2022-08-20T00:00:00.000Z,1.33,25.98,10.65,7.99,13.67,5.799,533
2022-08-21T00:00:00.000Z,0.73,4.68,1.92,1.5,2.42,0.644,503
2022-08-22T00:00:00.000Z,0.5,4.15,1.7,1.2,2.14,0.642,321
2022-08-23T00:00:00.000Z,0.6,3.75,1.73,1.44,2.1,0.476,525
2022-08-24T00:00:00.000Z,0.4,3.13,1.05,0.75,1.47,0.466,468
2022-08-25T00:00:00.000Z,0.5,6.28,1.3,1,1.98,1.123,507
2022-08-26T00:00:00.000Z,1.42,10.48,2.47,1.92,4.44,2.214,549
2022-08-27T00:00:00.000Z,1.8,277.2,10.25,9.1,11.35,13.241,533
2022-08-28T00:00:00.000Z,0.6,3.65,1.5,1.1,1.98,0.627,533
2022-08-29T00:00:00.000Z,0.28,3,0.77,0.5,1.2,0.453,529
2022-08-30T00:00:00.000Z,0.3,2.63,0.65,0.55,0.75,0.233,540
2022-08-31T00:00:00.000Z,0.2,7.4,0.7,0.5,0.88,1.036,524
2022-09-01T00:00:00.000Z,0.2,2.45,0.65,0.47,0.85,0.291,481
2022-09-02T00:00:00.000Z,0.25,3.3,0.6,0.47,0.8,0.362,467
2022-09-03T00:00:00.000Z,0.38,7.85,0.85,0.7,1.1,0.701,380
2022-09-04T00:00:00.000Z,0.3,575.65,1.08,0.72,1.33,38.658,220
2022-09-05T00:00:00.000Z,0.4,3.6,1.1,0.77,1.48,0.487,340
2022-09-06T00:00:00.000Z,0.6,2.5,1.2,0.98,1.5,0.379,527
2022-09-07T00:00:00.000Z,0.2,2.6,0.6,0.4,1.29,0.533,500
2022-09-08T00:00:00.000Z,0.5,2.35,0.9,0.8,1.17,0.364,344
2022-09-09T00:00:00.000Z,0.4,3.78,1.1,0.77,1.52,0.646,516
2022-09-10T00:00:00.000Z,1,6.2,2.52,2.02,3,0.683,517
2022-09-11T00:00:00.000Z,1.48,31.8,2.35,2.08,2.78,1.875,517
2022-09-12T00:00:00.000Z,1.45,4.9,2.45,2.17,2.88,0.548,458
2022-09-13T00:00:00.000Z,0.7,5.05,2,1.42,2.5,0.746,471
2022-09-14T00:00:00.000Z,0.3,2.85,0.73,0.55,1.1,0.416,509
2022-09-15T00:00:00.000Z,0.2,2.95,0.6,0.47,0.8,0.361,502
2022-09-16T00:00:00.000Z,0.28,3.45,0.8,0.6,1.2,0.531,495
2022-09-17T00:00:00.000Z,0.3,7.65,0.84,0.6,1.17,0.811,428
2022-09-18T00:00:00.000Z,0.3,29.42,0.81,0.6,1.08,1.377,496
2022-09-19T00:00:00.000Z,0.2,2.25,0.6,0.5,0.73,0.227,483
2022-09-20T00:00:00.000Z,0.3,3.58,0.73,0.6,1,0.459,411
2022-09-21T00:00:00.000Z,0.28,4.55,0.8,0.6,0.95,0.448,460
2022-09-22T00:00:00.000Z,0.5,4,1.05,0.85,1.3,0.431,499
2022-09-23T00:00:00.000Z,0.56,4.97,2.02,1.5,2.54,0.746,509
2022-09-24T00:00:00.000Z,1.17,4.18,2.13,1.77,2.65,0.579,506
2022-09-25T00:00:00.000Z,0.9,6.4,2.38,1.88,3.74,1.224,505
2022-09-26T00:00:00.000Z,1.38,7.5,3.42,2.7,4.07,0.955,459
2022-09-27T00:00:00.000Z,1,15.4,8.88,1.79,10.54,4.382,492
2022-09-28T00:00:00.000Z,0.9,13.63,3.3,1.92,4.4,2.709,485
2022-09-29T00:00:00.000Z,0.65,5.85,1.83,1.38,3.09,0.991,481
2022-09-30T00:00:00.000Z,0.77,4.68,1.77,1.5,2.1,0.568,474
2022-10-01T00:00:00.000Z,1.45,16.32,3.38,2.57,5.63,3.143,445
2022-10-02T00:00:00.000Z,2.02,34,13.35,6.31,15.93,5.403,245
2022-10-03T00:00:00.000Z,1.4,21.27,6.93,5.72,10.73,3.768,243
2022-10-04T00:00:00.000Z,0.7,5,1.5,1.2,2.25,0.703,311
2022-10-05T00:00:00.000Z,1.33,5.28,2.52,1.98,3.59,0.941,300
2022-10-06T00:00:00.000Z,0.6,7.78,2.1,1.3,3.22,1.312,499
2022-10-07T00:00:00.000Z,1.23,7.55,2.97,2.33,4.13,1.169,516
2022-10-08T00:00:00.000Z,0.75,4.5,1.6,1.3,2.08,0.658,517
2022-10-09T00:00:00.000Z,0.38,5.88,0.98,0.8,1.2,0.479,545
2022-10-10T00:00:00.000Z,1,6.78,2.29,1.8,4.17,1.359,524
2022-10-11T00:00:00.000Z,0.3,6.93,0.9,0.6,2.12,1.566,509
2022-10-12T00:00:00.000Z,0.4,7.4,1.1,0.77,1.63,0.767,515
2022-10-13T00:00:00.000Z,1.65,9.02,3.35,2.65,4.8,1.521,545
2022-10-14T00:00:00.000Z,5.22,17.14,8.27,7.05,10.15,2.04,507
2022-10-15T00:00:00.000Z,4,37.38,20.42,14.02,28.79,9.383,521
2022-10-16T00:00:00.000Z,0.6,14.93,2.6,1.58,8.32,4.049,414
2022-10-17T00:00:00.000Z,0.65,4.88,2.13,1.7,2.65,0.749,525
2022-10-18T00:00:00.000Z,0.4,4.32,1,0.73,1.6,0.662,355
2022-10-21T00:00:00.000Z,0.68,8.8,2.37,1.9,3.33,1.348,502
2022-10-22T00:00:00.000Z,2,28.65,6.03,3.83,13.29,6.321,533
2022-10-23T00:00:00.000Z,1.58,7.9,4.57,3.5,5.43,1.249,530
2022-10-24T00:00:00.000Z,0.6,5.45,2,1.35,2.72,0.988,495
2022-10-25T00:00:00.000Z,0.47,14.07,4.29,1.83,8.9,3.799,506
2022-10-26T00:00:00.000Z,0.2,9.32,1,0.7,1.48,0.711,505
2022-10-27T00:00:00.000Z,1.67,8.77,4.2,3.03,5.04,1.368,505
2022-10-28T00:00:00.000Z,0.5,21.48,5.93,5.18,6.94,2.332,493
2022-10-29T00:00:00.000Z,0.5,10.8,1.65,1.17,2.52,2.541,501
2022-10-30T00:00:00.000Z,0.4,34.97,1.3,0.8,2.8,2.604,501
2022-10-31T00:00:00.000Z,2.5,21.6,4.65,3.95,6.25,2.39,508
2022-11-01T00:00:00.000Z,1.42,7.75,2.95,2.45,3.79,1.189,497
2022-11-02T00:00:00.000Z,3.38,13.23,5.7,5.05,6.24,1.077,489
2022-11-03T00:00:00.000Z,1.73,8.93,3.92,2.9,4.65,1.142,537
2022-11-04T00:00:00.000Z,1.33,7.4,2.97,2.33,3.85,1.139,497
2022-11-05T00:00:00.000Z,1.08,9.48,3.33,2.5,4,1.125,507
2022-11-06T00:00:00.000Z,0.9,4.93,2.47,1.79,2.85,0.776,500
2022-11-07T00:00:00.000Z,0.6,8.02,4.4,2.2,5.45,1.789,534
2022-11-08T00:00:00.000Z,0.35,44.22,1.2,0.7,4.32,4.352,514
2022-11-09T00:00:00.000Z,2.29,13.48,4.65,4.03,5.63,1.26,377
2022-11-10T00:00:00.000Z,1.5,9.07,3.38,2.7,4.54,1.479,388
2022-11-11T00:00:00.000Z,0.8,4.93,2.42,1.66,2.95,0.868,361
2022-11-12T00:00:00.000Z,1.35,9.65,3.16,2.35,4.2,1.22,370
2022-11-14T00:00:00.000Z,1.2,6.9,3.03,2.13,4.34,1.354,324
2022-11-15T00:00:00.000Z,0.7,3.5,1.3,1.08,1.6,0.423,410
2022-11-16T00:00:00.000Z,0.7,2.95,1.42,1.2,1.65,0.343,519
2022-11-17T00:00:00.000Z,0.6,4.47,1.6,1.1,2.2,0.756,531
2022-11-18T00:00:00.000Z,0.7,6.72,1.58,1.27,1.92,0.618,514
2022-11-19T00:00:00.000Z,0.7,14.88,1.7,1.14,3.55,1.85,495
2022-11-20T00:00:00.000Z,0.8,6.85,2.04,1.6,2.67,0.873,531
2022-11-21T00:00:00.000Z,1.17,11.8,5.47,3.64,6.82,2.296,509
2022-11-22T00:00:00.000Z,3.47,11.9,7.3,6.28,8.38,1.512,517
2022-11-23T00:00:00.000Z,1.3,23.6,3,2.33,3.87,1.639,524
2022-11-24T00:00:00.000Z,1.77,8.63,4.37,3.1,5.45,1.508,522
2022-11-25T00:00:00.000Z,1.5,21.38,3.5,2.44,7.46,2.903,509
2022-11-26T00:00:00.000Z,3.3,10.1,6.82,5.57,7.68,1.464,517
2022-11-27T00:00:00.000Z,2.17,19.5,6.82,5.05,8.82,2.792,528
2022-11-28T00:00:00.000Z,2.83,14.77,5.75,4.63,8,2.657,480
2022-11-29T00:00:00.000Z,1.8,11.65,5.18,3.9,6.68,1.884,430
2022-11-30T00:00:00.000Z,3.17,21.92,7.35,5.45,9.88,4.314,527
2022-12-01T00:00:00.000Z,4.13,10.43,6.68,5.6,8.01,1.397,472
2022-12-02T00:00:00.000Z,3.55,19.88,10.58,8.48,12.52,3.061,566
2022-12-03T00:00:00.000Z,2.83,19.89,4.95,4.18,6.97,1.84,554
2022-12-04T00:00:00.000Z,3.28,19.92,5.18,4.53,6.57,1.652,522
2022-12-05T00:00:00.000Z,2.15,14.3,5.03,4.34,5.8,1.325,460
2022-12-06T00:00:00.000Z,1.8,45.42,3.13,2.63,3.58,2.469,379
2022-12-07T00:00:00.000Z,1.27,96.68,2.9,2.2,4.7,6.502,379
2022-12-08T00:00:00.000Z,1.35,19.8,3.28,2.25,5.03,2.413,393
2022-12-09T00:00:00.000Z,2.88,25.75,5.63,4.5,6.82,2.399,379
2022-12-10T00:00:00.000Z,1.92,8.65,3.3,2.92,3.8,0.769,390
2022-12-11T00:00:00.000Z,3,29.77,4.4,3.85,5.14,3.035,396
2022-12-12T00:00:00.000Z,0.93,5.95,2.78,1.79,3.95,1.177,361
2022-12-13T00:00:00.000Z,1.12,12.52,2.1,1.65,2.64,1.215,373
2022-12-14T00:00:00.000Z,1.7,37.03,3.74,2.88,5.05,3.077,376
2022-12-15T00:00:00.000Z,2.02,20.13,3.58,3.01,4.29,1.733,384
2022-12-16T00:00:00.000Z,2.22,10.57,3.95,3.38,4.75,1.118,351
2022-12-17T00:00:00.000Z,0.8,11.3,2.47,1.59,3.83,2.14,380
2022-12-18T00:00:00.000Z,1.5,10.19,5.03,2.45,7.55,2.587,375
2022-12-19T00:00:00.000Z,3.03,18.27,10.7,9.07,13.65,3.295,391
2022-12-20T00:00:00.000Z,1.1,20.23,6.05,4.05,7.25,2.373,377
2022-12-21T00:00:00.000Z,0.7,6.6,3.63,2.29,4.43,1.421,351
2022-12-22T00:00:00.000Z,1.45,7.25,3.17,2.13,5.04,1.581,380
2022-12-23T00:00:00.000Z,0.4,11.85,1.52,0.7,2.4,1.803,255
2022-12-24T00:00:00.000Z,1.23,52.45,3.75,2.62,5.15,4.519,349
2022-12-25T00:00:00.000Z,2.15,11.73,3.8,2.89,5,1.844,357
2022-12-26T00:00:00.000Z,0.88,17.85,5.03,3.2,8.98,4.456,263
2022-12-27T00:00:00.000Z,0.6,5.18,1.73,1.01,2.4,0.826,305
2022-12-28T00:00:00.000Z,0.68,11.15,3.04,2.06,4.32,1.746,336
2022-12-29T00:00:00.000Z,0.82,8.23,2.75,2.19,3.58,1.27,369
2022-12-30T00:00:00.000Z,1,5.25,2.21,1.52,2.88,0.914,294
2022-12-31T00:00:00.000Z,1.5,6.38,3.22,2.52,3.85,0.922,315
2023-01-01T00:00:00.000Z,1.42,17.85,3.33,2.54,6.3,2.618,358
2023-01-02T00:00:00.000Z,0.75,23.45,3.66,1.9,4.88,2.371,374
2023-01-03T00:00:00.000Z,0.7,13.18,1.47,1.12,2.02,1.431,290
2023-01-04T00:00:00.000Z,0.7,56.75,2.75,1.3,4.9,7.095,335
2023-01-05T00:00:00.000Z,1.12,8.18,3.33,2.92,3.85,0.783,358
2023-01-06T00:00:00.000Z,1.65,8.25,2.9,2.5,3.59,0.857,365
2023-01-07T00:00:00.000Z,3.2,18.88,8.3,5.34,11.56,3.328,356
2023-01-08T00:00:00.000Z,1.5,26.83,7.95,4.95,13.02,6.857,390
2023-01-09T00:00:00.000Z,2.88,25.6,11.34,9.1,15.73,4.86,362
2023-01-10T00:00:00.000Z,1.27,9.57,2.4,1.95,3.96,1.4,381
2023-01-11T00:00:00.000Z,1.1,7.78,2.52,1.98,3.1,0.962,359
2023-01-12T00:00:00.000Z,1.55,9.55,3.03,2.38,3.75,1.113,381
2023-01-13T00:00:00.000Z,0.45,7.47,3.16,2.09,4.87,1.709,340
2023-01-14T00:00:00.000Z,0.43,37.65,2.2,1.67,2.99,2.103,396
2023-01-15T00:00:00.000Z,0.56,5.25,2.13,1.5,2.63,0.826,322
2023-01-16T00:00:00.000Z,0.32,4.84,1.85,0.8,2.41,0.902,372
2023-01-17T00:00:00.000Z,1.08,22.67,4.01,2.62,7.14,4.526,372
2023-01-18T00:00:00.000Z,0.7,3.63,1.5,1.25,1.9,0.47,311
2023-01-19T00:00:00.000Z,1.65,16.92,3.17,2.62,3.82,1.715,400
2023-01-20T00:00:00.000Z,2.17,26.05,5.57,4.23,12.06,5.362,384
2023-01-21T00:00:00.000Z,3.83,11,5.88,5.22,6.88,1.228,355
2023-01-22T00:00:00.000Z,2.65,17.1,5.22,4.43,6.57,1.762,416
2023-01-23T00:00:00.000Z,2.04,8.43,5.35,4.8,5.93,0.928,303
2023-01-24T00:00:00.000Z,1.73,8.68,3.44,2.95,5.93,1.832,362
2023-01-25T00:00:00.000Z,0.55,4.97,1.9,1.39,2.46,0.762,340
2023-01-26T00:00:00.000Z,0.5,10.9,1.42,1.05,2.16,1.734,373
2023-01-27T00:00:00.000Z,0.68,10.7,1.83,1.23,2.29,1.31,270
2023-01-28T00:00:00.000Z,0.6,7.43,2.08,1.6,2.8,1.125,376
2023-01-29T00:00:00.000Z,0.95,17.98,2.04,1.67,2.78,1.257,382
2023-01-30T00:00:00.000Z,0.35,3.83,0.85,0.65,1.2,0.436,364
2023-01-31T00:00:00.000Z,0.5,5.15,1.42,0.88,2.1,0.827,350
2023-02-01T00:00:00.000Z,1.1,6.4,2.85,2.09,3.5,0.929,373
2023-02-02T00:00:00.000Z,0.6,11.35,1.65,1.2,3.45,2.015,355
2023-02-03T00:00:00.000Z,0.77,8.05,1.98,1.33,2.97,1.538,262
2023-02-04T00:00:00.000Z,0.85,17.39,2,1.4,3.15,2.176,411
2023-02-05T00:00:00.000Z,0.6,11.27,1.98,1.1,2.97,1.459,329
2023-02-06T00:00:00.000Z,1.2,14.85,2.63,1.99,3.3,1.2,305
2023-02-07T00:00:00.000Z,2.8,17.39,4.2,3.8,4.93,1.262,322
2023-02-08T00:00:00.000Z,2.47,12.23,5.18,4.34,7.38,2.215,274
2023-02-09T00:00:00.000Z,0.6,11.73,6.29,5.05,7.82,2.404,326
2023-02-10T00:00:00.000Z,0.4,4.38,1.12,0.85,1.55,0.631,335
2023-02-11T00:00:00.000Z,0.6,11.05,1.99,1.48,2.97,1.579,312
2023-02-12T00:00:00.000Z,1.1,11.18,2.65,1.98,3.43,1.234,369
2023-02-13T00:00:00.000Z,0.75,3.97,1.12,1,1.3,0.41,114
2023-02-14T00:00:00.000Z,1,10.02,2.04,1.67,6.2,2.734,323
2023-02-15T00:00:00.000Z,4.07,11.73,7.05,6.18,8.28,1.545,265
2023-02-16T00:00:00.000Z,13.27,18.63,15.45,14.69,16.38,1.119,117
2023-02-17T00:00:00.000Z,0.6,20.92,7.28,3.41,10.14,4.296,261
2023-02-18T00:00:00.000Z,0.3,3.65,0.88,0.68,1.2,0.475,367
2023-02-19T00:00:00.000Z,0.45,3.6,0.9,0.7,1.05,0.384,306
2023-02-20T00:00:00.000Z,0.4,3.3,0.9,0.7,1.1,0.397,370
2023-02-21T00:00:00.000Z,2,14.77,4.03,3.6,4.53,1.039,361
2023-02-22T00:00:00.000Z,2.4,62.17,4.47,3.78,5,3.61,274
2023-02-23T00:00:00.000Z,1.55,31,3.6,2.63,4.55,3.516,247
2023-02-24T00:00:00.000Z,1.12,8.5,2.02,1.6,5.05,2.086,382
2023-02-25T00:00:00.000Z,0.73,4.09,1.3,1.1,1.51,0.389,281
2023-02-26T00:00:00.000Z,0.6,19.95,1.3,0.93,3.35,2.078,366
2023-02-27T00:00:00.000Z,0.38,9.19,1.27,0.73,1.7,0.782,377
2023-02-28T00:00:00.000Z,0.4,35.92,0.9,0.7,1.29,3.721,296
2023-03-01T00:00:00.000Z,0.32,5.57,0.8,0.7,1,0.535,387
2023-03-02T00:00:00.000Z,0.5,3.17,1,0.82,1.23,0.405,403
2023-03-03T00:00:00.000Z,0.43,3.9,1.29,0.9,1.79,0.632,264
2023-03-04T00:00:00.000Z,0.4,2.27,0.8,0.7,1,0.312,382
2023-03-05T00:00:00.000Z,0.43,7.03,0.9,0.75,1.14,0.54,399
2023-03-06T00:00:00.000Z,0.5,11.93,1.3,1,3.75,2.201,387
2023-03-07T00:00:00.000Z,0.47,10.07,2.02,1.1,3.28,1.372,376
2023-03-08T00:00:00.000Z,0.9,4.05,1.75,1.5,2.1,0.516,395
2023-03-09T00:00:00.000Z,0.5,13.93,1.3,1,2.49,1.264,325
2023-03-10T00:00:00.000Z,0.75,16.14,2.1,1.63,7.39,3.703,405
2023-03-11T00:00:00.000Z,0.77,23.7,3.3,2.52,4.05,1.93,388
2023-03-12T00:00:00.000Z,0.4,6.8,0.95,0.73,1.25,0.542,388
2023-03-13T00:00:00.000Z,0.65,4.95,1.3,1.04,2.36,0.951,381
2023-03-14T00:00:00.000Z,0.4,18.38,1.4,1,2.21,1.669,261
2023-03-15T00:00:00.000Z,0.43,25.27,0.93,0.8,1.1,1.331,407
2023-03-16T00:00:00.000Z,0.98,11,2.04,1.67,2.4,0.763,392
2023-03-17T00:00:00.000Z,0.88,11.1,1.92,1.45,6.53,3.143,399
2023-03-18T00:00:00.000Z,11.82,32.97,17.25,15.48,20.77,3.627,299
2023-03-19T00:00:00.000Z,1.23,20.02,3.9,2.5,9.43,4.271,383
2023-03-20T00:00:00.000Z,0.4,16.98,1.5,0.8,9.75,5.085,383
2023-03-21T00:00:00.000Z,0.4,3.95,1.45,0.85,2.34,0.877,401
2023-03-22T00:00:00.000Z,0.9,7.75,3.69,2.22,5.28,1.738,390
2023-03-23T00:00:00.000Z,1,6.72,3.03,2.58,3.55,0.925,387
2023-03-24T00:00:00.000Z,0.3,7.15,2.89,0.7,3.82,1.766,396
2023-03-25T00:00:00.000Z,1.05,3.92,2.1,1.7,2.67,0.63,379
2023-03-26T00:00:00.000Z,0.9,3.47,1.59,1.35,1.8,0.351,270
2023-03-27T00:00:00.000Z,1.08,3.8,1.75,1.57,1.98,0.356,348
2023-03-28T00:00:00.000Z,0.5,3.17,1.12,0.9,1.4,0.416,387
2023-03-29T00:00:00.000Z,0.68,9.65,1.52,1.23,2.02,0.807,303
2023-03-30T00:00:00.000Z,0.9,4.43,1.85,1.6,2.13,0.422,384
2023-03-31T00:00:00.000Z,0.75,5.7,1.48,1.2,1.77,0.455,369
2023-04-01T00:00:00.000Z,0.4,3.75,1.35,0.8,1.7,0.614,178
2023-04-02T00:00:00.000Z,0.63,3.53,1.48,1.14,1.8,0.496,306
2023-04-03T00:00:00.000Z,0.7,4.22,1.6,1.2,1.95,0.637,382
2023-04-04T00:00:00.000Z,0.82,11.27,2.13,1.73,2.6,1.162,419
2023-04-05T00:00:00.000Z,1.23,5.97,2.2,1.83,2.83,0.656,423
2023-04-06T00:00:00.000Z,1.55,9.15,2.67,2.25,3.13,0.685,438
2023-04-07T00:00:00.000Z,0.8,7.45,2.22,1.75,2.99,1.489,416
2023-04-08T00:00:00.000Z,0.5,4.68,1.4,0.88,2.2,0.922,434
2023-04-10T00:00:00.000Z,0.63,5.57,1.69,1.27,2.85,0.965,276
2023-04-11T00:00:00.000Z,1.83,11.23,6.1,4.29,7.95,2.292,425
2023-04-12T00:00:00.000Z,5.09,12.63,8.74,7.45,10.07,1.622,434
2023-04-13T00:00:00.000Z,4.22,13.2,6.55,5.85,8.18,1.639,433
2023-04-14T00:00:00.000Z,3.38,8.77,4.8,4.34,5.45,0.911,436
2023-04-15T00:00:00.000Z,2.38,5.78,3.63,3.28,3.95,0.551,427
2023-04-16T00:00:00.000Z,2.29,63.53,3.55,3.3,3.92,3.028,431
2023-04-17T00:00:00.000Z,1.45,5.65,2.5,2.17,2.85,0.682,426
2023-04-18T00:00:00.000Z,0.3,3.45,0.8,0.63,1.27,0.588,431
2023-04-19T00:00:00.000Z,0.5,3.38,1.1,0.85,1.4,0.428,369
2023-04-20T00:00:00.000Z,0.4,6.18,1.39,0.93,2.1,0.855,442
2023-04-21T00:00:00.000Z,0.6,5,1.5,1.14,2.17,0.83,384
2023-04-22T00:00:00.000Z,0.73,59.97,1.63,1.39,2.13,3.408,373
2023-04-23T00:00:00.000Z,1,23.15,2.52,1.73,6.55,5.197,250
2023-04-24T00:00:00.000Z,2.5,6.97,3.92,3.53,4.53,0.761,435
2023-04-25T00:00:00.000Z,2.08,22.77,5.13,4,8.23,2.545,431
2023-04-26T00:00:00.000Z,0.2,2.85,0.6,0.5,0.77,0.297,425
2023-04-27T00:00:00.000Z,0.4,4.95,0.8,0.7,0.93,0.357,432
2023-04-28T00:00:00.000Z,0.35,4.65,0.77,0.6,0.98,0.403,254
2023-04-29T00:00:00.000Z,0.8,10.18,1.65,1.27,2.29,0.975,433
2023-04-30T00:00:00.000Z,0.4,7,1.1,0.88,1.42,1.247,288
2023-05-01T00:00:00.000Z,1.45,19.73,4.13,2.75,6.25,2.156,423
2023-05-02T00:00:00.000Z,0.3,3.3,1,0.7,1.45,0.513,432
2023-05-03T00:00:00.000Z,0.3,2.15,0.8,0.6,1.08,0.38,274
2023-05-04T00:00:00.000Z,0.6,4.45,1.3,1,1.72,0.474,437
2023-05-05T00:00:00.000Z,0.8,2.92,1.4,1.14,1.67,0.41,276
2023-05-06T00:00:00.000Z,0.8,6.38,1.35,1.12,1.8,0.711,431
2023-05-07T00:00:00.000Z,0.93,3.85,1.51,1.3,1.88,0.43,324
2023-05-08T00:00:00.000Z,0.82,4.53,2.1,1.55,2.35,0.547,430
2023-05-09T00:00:00.000Z,1.65,6.07,3.35,2.97,3.7,0.725,430
2023-05-10T00:00:00.000Z,1.77,6.65,2.88,2.5,3.38,0.683,434
2023-05-11T00:00:00.000Z,1.9,4.18,2.85,2.6,3.16,0.425,433
2023-05-12T00:00:00.000Z,2.17,5.45,2.9,2.65,3.24,0.48,440
2023-05-13T00:00:00.000Z,2,75.03,3.25,2.7,3.9,3.915,431
2023-05-14T00:00:00.000Z,2.1,384.38,3.53,2.92,4.4,25.968,431
2023-05-15T00:00:00.000Z,2.29,6.88,3.47,3.01,4.67,1.109,432
2023-05-16T00:00:00.000Z,1.2,85.65,3.35,2.1,7.7,6.555,343
2023-05-17T00:00:00.000Z,0.2,8.63,0.8,0.5,1,1.513,433
2023-05-18T00:00:00.000Z,0.4,70.34,0.97,0.8,1.3,3.692,434
2023-05-19T00:00:00.000Z,0.6,42.03,1.42,1.1,1.83,2.659,393
2023-05-20T00:00:00.000Z,0.7,2.9,1.3,1.1,1.5,0.334,438
2023-05-21T00:00:00.000Z,1.14,3.45,1.9,1.7,2.15,0.346,455
2023-05-22T00:00:00.000Z,1.4,4.72,2.25,2,2.58,0.504,542
2023-05-23T00:00:00.000Z,1.48,5.3,2.27,2.02,2.76,0.69,572
2023-05-24T00:00:00.000Z,1.92,7.97,3.33,2.88,4.2,1.153,578
2023-05-25T00:00:00.000Z,0.93,4.03,2,1.58,2.45,0.57,535
2023-05-26T00:00:00.000Z,0.3,3.78,1.02,0.73,1.7,0.706,429
2023-05-27T00:00:00.000Z,0.52,17.95,1.23,1,1.52,1,462
2023-05-28T00:00:00.000Z,0.6,5.5,2.21,1.3,3.21,1.104,492
2023-05-29T00:00:00.000Z,0.6,3.03,1.1,0.93,1.35,0.347,503
2023-05-30T00:00:00.000Z,1,3.53,1.6,1.4,1.83,0.383,581
2023-05-31T00:00:00.000Z,0.47,7.1,1,0.85,1.3,0.524,352
2023-06-01T00:00:00.000Z,0.35,3.6,0.9,0.7,1.1,0.321,561
2023-06-02T00:00:00.000Z,0.2,2.97,0.5,0.4,0.75,0.292,571
2023-06-03T00:00:00.000Z,0.55,173.65,0.9,0.8,1.08,9.011,457
2023-06-04T00:00:00.000Z,0.22,43.25,0.6,0.45,0.9,2.111,579
2023-06-05T00:00:00.000Z,0.63,4.34,1.25,1,1.77,0.815,571
2023-06-06T00:00:00.000Z,0.6,460.38,2.78,2.13,3.29,32.228,365
2023-06-07T00:00:00.000Z,0.5,2.65,0.93,0.8,1.1,0.243,574
2023-06-08T00:00:00.000Z,0.6,9.1,1.6,1.17,2.27,0.8,439
2023-06-09T00:00:00.000Z,0.3,2.54,0.75,0.6,1.12,0.359,567
2023-06-10T00:00:00.000Z,0.3,8.75,0.9,0.7,1.35,1.338,579
2023-06-11T00:00:00.000Z,0.55,43.1,1.23,1,2.02,5.369,587
2023-06-12T00:00:00.000Z,0.68,4.22,1.55,1.3,1.98,0.533,579
2023-06-13T00:00:00.000Z,1.4,5.22,2.25,1.98,2.67,0.63,579
2023-06-14T00:00:00.000Z,1.92,6.7,3.63,3.07,4.09,0.772,569
2023-06-15T00:00:00.000Z,2.1,8.15,3.65,3.22,4.22,1.126,580
2023-06-16T00:00:00.000Z,3.58,13.32,6.28,4.88,7.15,1.789,579
2023-06-17T00:00:00.000Z,4.7,10.15,7.2,6.22,7.8,1.051,567
2023-06-18T00:00:00.000Z,6.47,679.13,12.77,10.25,15.7,35.87,577
2023-06-19T00:00:00.000Z,4.72,26.25,14.15,9.55,18.55,5.407,375
2023-06-20T00:00:00.000Z,4.28,12.07,6.65,5.79,7.99,1.642,568
2023-06-21T00:00:00.000Z,4.5,10.18,7.2,6.38,8.18,1.146,573
2023-06-22T00:00:00.000Z,1.75,12.35,3.47,2.71,5.91,2.843,576
2023-06-23T00:00:00.000Z,2.1,8,3.88,3.35,4.97,1.026,566
2023-06-24T00:00:00.000Z,0.75,5.95,1.92,1.48,3.33,1.172,580
2023-06-25T00:00:00.000Z,1.1,213.43,2.27,1.9,3.08,8.871,587
2023-06-26T00:00:00.000Z,0.9,4.57,2.15,1.65,2.97,0.845,504
2023-06-27T00:00:00.000Z,1.38,11,2.9,2.33,4.2,1.33,579
2023-06-28T00:00:00.000Z,1.98,15.93,4.15,3.38,6.32,2.113,583
2023-06-29T00:00:00.000Z,1.35,17.42,3.97,2.5,4.79,1.744,588
2023-06-30T00:00:00.000Z,1.2,6.55,3.35,2.75,3.9,1.038,573
2023-07-01T00:00:00.000Z,1.1,6.2,3.42,2.79,3.97,1.016,377
2023-07-02T00:00:00.000Z,1.55,6.28,3.55,3.13,4.15,0.8,581
2023-07-03T00:00:00.000Z,0.9,6.68,2.4,1.83,2.92,0.778,552
2023-07-04T00:00:00.000Z,0.6,4.07,1.9,1.33,2.5,0.738,416
2023-07-05T00:00:00.000Z,1,6.45,2.79,2.27,3.3,0.877,550
2023-07-06T00:00:00.000Z,0.52,9.05,3.13,1.88,4.09,1.872,274
2023-07-07T00:00:00.000Z,0.93,3.45,2,1.6,2.29,0.487,510
2023-07-08T00:00:00.000Z,1.7,4.82,3.13,2.4,3.6,0.692,339
2023-07-09T00:00:00.000Z,0.85,4.03,2.1,1.8,2.65,0.713,364
2023-07-10T00:00:00.000Z,0.7,3.2,1.33,1.2,1.45,0.413,348
